user_id,trips_per_month_label,ratio_stay_time_in_home_label,trip_length_label,rg_time_label,rg_quantity_label,shopping_label,recreation_label,restaurant_label,ratio_of_uninterested_trips_label,rg4/rg_quantity_label,k_quantity_label,random_entropy_label,location_entropy_label,OD_entropy_label,sequence_entropy_label,distance_from_home_entropy_label,speed_std_mean_label,speed_mean_std_label,speed_std_max_label,acceleration_std_max_label,harsh_shift_ratio_std_label,harsh_steering_ratio_std_label,harsh_shift_ratio_mean_label,harsh_steering_ratio_mean_label,speed_mean_label,speed_max_label,over_speed_ratio_label,over_speed_quantity_label,junction_over_speed_label,junction_speed_mean_label,day_entropy_label,datetime_entropy_label,extroversion_label,openness_label,neuroticism_label,conscientiousness_label
598,medium,medium,medium,medium,medium,medium,medium,high,medium,medium,low,medium,medium,medium,medium,medium,high,high,high,medium,high,medium,high,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium,high,medium
599,medium,high,low,low,low,medium,low,low,low,medium,medium,low,medium,medium,medium,medium,low,low,low,medium,medium,low,high,medium,high,high,high,high,high,high,medium,medium,low,medium,low,high
600,medium,medium,medium,medium,low,high,medium,high,low,low,low,low,low,low,low,low,medium,high,low,low,low,low,low,low,low,low,low,medium,low,low,medium,medium,medium,low,low,low
601,low,low,medium,low,low,low,low,medium,high,medium,medium,medium,low,medium,medium,low,medium,low,medium,low,low,low,low,low,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium
602,high,low,low,low,low,high,high,low,low,high,high,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,high,medium,high,medium,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
603,medium,low,medium,medium,medium,high,medium,high,low,high,medium,medium,low,low,low,medium,medium,high,high,medium,medium,medium,high,medium,medium,medium,medium,low,medium,medium,medium,medium,medium,low,high,medium
604,low,low,low,low,low,high,medium,low,medium,high,medium,low,low,low,low,low,low,low,low,low,medium,medium,medium,medium,high,high,high,high,medium,medium,medium,medium,low,low,low,high
605,medium,medium,medium,high,high,medium,medium,low,medium,high,high,medium,medium,medium,medium,medium,medium,medium,high,low,low,low,medium,low,medium,medium,low,low,medium,medium,low,low,medium,medium,low,low
606,high,low,medium,low,medium,medium,medium,low,low,high,medium,medium,medium,medium,medium,medium,medium,medium,high,medium,low,low,medium,medium,medium,medium,medium,low,high,high,medium,medium,low,medium,medium,medium
607,medium,low,medium,medium,medium,medium,medium,medium,high,medium,low,medium,medium,medium,medium,medium,medium,high,medium,medium,medium,low,low,low,medium,medium,medium,medium,high,high,high,medium,medium,medium,medium,high
608,high,medium,high,medium,medium,medium,low,medium,medium,medium,medium,high,high,high,high,high,high,high,high,high,medium,medium,medium,medium,low,low,low,low,low,low,medium,low,medium,high,high,low
609,medium,low,low,medium,medium,medium,medium,low,medium,medium,high,low,low,low,low,low,low,medium,high,high,medium,high,high,medium,high,high,medium,medium,low,low,medium,medium,low,medium,medium,medium
610,medium,high,high,high,high,high,medium,medium,high,low,low,medium,high,high,high,high,high,high,high,medium,medium,high,medium,high,low,low,low,low,low,low,medium,medium,high,high,high,low
611,high,high,medium,medium,medium,medium,low,low,low,medium,high,high,medium,high,medium,medium,medium,low,high,high,high,high,high,high,medium,low,medium,medium,medium,medium,low,low,medium,high,high,medium
612,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,low,low,medium,medium,low,low,low,low,medium,low,low,medium,medium,medium,high,high,high,medium,medium,medium,low,low,high
613,low,low,low,low,low,medium,low,low,medium,medium,low,low,low,low,low,low,low,low,medium,high,high,high,high,high,high,high,high,high,high,high,high,high,low,low,high,high
614,medium,high,medium,medium,medium,medium,low,low,low,low,low,low,low,low,low,low,high,high,medium,medium,low,low,low,low,low,low,low,low,high,high,high,high,medium,low,medium,medium
615,low,low,medium,low,medium,medium,high,medium,high,high,high,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium
616,low,medium,low,low,low,low,medium,medium,medium,medium,high,low,low,low,low,low,medium,low,low,medium,medium,medium,medium,low,medium,high,high,high,medium,medium,high,high,low,low,low,high
617,medium,low,medium,low,medium,low,medium,high,medium,high,high,medium,medium,medium,medium,medium,low,medium,low,medium,high,medium,high,medium,high,high,medium,medium,medium,medium,low,medium,medium,high,medium,medium
618,medium,medium,medium,high,medium,medium,high,low,medium,low,medium,low,medium,medium,medium,low,medium,medium,medium,medium,low,low,low,low,high,high,medium,medium,medium,medium,medium,medium,medium,low,low,high
619,medium,low,low,low,low,medium,high,low,medium,medium,medium,medium,low,low,low,low,medium,low,medium,low,medium,low,medium,low,low,medium,high,high,low,low,medium,medium,low,low,low,medium
620,high,medium,medium,medium,medium,medium,low,medium,low,medium,low,medium,medium,medium,low,medium,high,high,high,high,high,high,high,high,medium,low,low,medium,medium,medium,low,low,medium,low,high,low
621,medium,low,low,low,low,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,high,high,medium,high,medium,high,medium,high,high,medium,medium,medium,low,low,medium,medium,medium
622,medium,medium,medium,medium,medium,medium,high,medium,medium,high,high,medium,high,high,high,medium,low,high,high,medium,low,medium,low,medium,medium,high,low,low,high,medium,low,low,medium,high,medium,medium
623,medium,medium,medium,high,medium,medium,medium,low,high,high,high,low,medium,low,medium,medium,medium,low,low,low,medium,low,high,medium,medium,medium,high,high,low,low,high,high,low,medium,low,medium
624,high,high,low,low,low,high,medium,low,low,high,high,medium,medium,medium,medium,medium,low,low,medium,high,high,high,high,medium,medium,high,medium,medium,medium,medium,low,low,medium,medium,high,medium
625,high,high,medium,medium,low,low,medium,high,low,low,low,medium,medium,medium,medium,medium,low,low,low,medium,low,medium,medium,medium,medium,medium,high,high,medium,medium,low,low,medium,low,low,medium
626,medium,low,medium,medium,medium,medium,medium,high,medium,high,medium,medium,low,medium,medium,medium,low,medium,high,high,medium,medium,high,high,high,medium,medium,medium,medium,high,low,medium,medium,medium,high,medium
627,medium,low,medium,high,medium,medium,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,high,low,medium,medium,medium,high,medium,medium,high,low,medium,medium,medium,medium,medium
628,medium,low,low,low,medium,medium,medium,medium,low,high,high,medium,low,low,low,low,low,medium,medium,medium,high,medium,high,medium,high,high,medium,medium,high,high,medium,medium,low,low,medium,high
629,high,low,low,low,low,high,high,low,low,high,high,medium,low,medium,low,low,medium,low,high,medium,medium,high,medium,high,high,high,high,high,medium,medium,medium,low,medium,low,high,medium
630,low,low,medium,high,medium,medium,low,medium,medium,high,medium,low,low,low,low,low,high,high,high,medium,medium,medium,high,medium,medium,medium,low,medium,medium,low,medium,high,low,low,high,medium
631,medium,low,low,low,low,low,medium,medium,low,high,high,medium,low,medium,low,low,medium,low,medium,low,medium,high,medium,high,high,medium,high,high,low,low,medium,medium,low,medium,medium,medium
632,medium,high,high,high,high,medium,medium,medium,medium,low,low,medium,medium,medium,medium,high,high,medium,medium,medium,medium,high,medium,high,high,low,medium,medium,medium,medium,medium,medium,high,medium,high,medium
633,high,low,medium,high,high,medium,low,low,medium,high,high,high,medium,medium,medium,medium,low,medium,medium,high,medium,medium,medium,medium,high,high,high,medium,medium,high,low,low,medium,high,medium,medium
634,high,medium,low,low,low,high,medium,medium,medium,medium,high,medium,low,medium,low,low,low,high,low,high,high,high,medium,high,high,high,high,medium,medium,high,medium,medium,medium,medium,high,high
635,medium,medium,high,medium,high,low,medium,medium,medium,low,low,medium,medium,medium,medium,medium,medium,high,medium,medium,medium,medium,medium,low,medium,medium,low,low,high,high,medium,medium,medium,medium,medium,medium
636,high,high,high,high,high,medium,low,medium,medium,medium,low,high,medium,medium,medium,medium,high,medium,high,high,medium,medium,medium,medium,low,low,low,low,medium,medium,medium,medium,high,medium,medium,medium
637,medium,low,high,medium,medium,medium,medium,medium,high,medium,low,medium,medium,medium,medium,medium,high,medium,high,high,high,medium,medium,low,medium,low,medium,medium,medium,medium,low,medium,medium,medium,high,low
638,medium,medium,medium,medium,medium,high,medium,low,medium,low,low,low,low,low,low,low,low,high,medium,high,high,high,medium,high,high,high,high,high,high,high,low,medium,medium,low,high,high
639,low,high,medium,medium,medium,medium,medium,low,medium,medium,low,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,medium,medium,medium,medium,medium,medium,high,high,low,medium,low,medium,medium,medium
640,medium,low,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,high,high,medium,high,medium,medium,medium,high,high,medium,medium,low,medium,low,medium,medium,medium
641,medium,high,high,medium,medium,high,high,high,medium,low,low,medium,medium,medium,medium,medium,high,medium,high,medium,medium,high,medium,medium,low,low,low,medium,low,low,high,medium,high,medium,high,low
642,medium,medium,high,high,high,medium,medium,medium,medium,low,medium,high,medium,high,medium,high,high,medium,medium,medium,medium,medium,high,medium,low,low,low,low,low,low,medium,medium,high,medium,medium,low
643,low,medium,medium,medium,medium,low,medium,medium,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,high,low,low,low,low,low,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
644,low,medium,high,high,high,high,high,medium,low,medium,medium,low,low,low,low,medium,medium,high,medium,medium,high,medium,high,medium,low,medium,low,low,low,low,medium,medium,high,low,high,low
645,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,high,high,high,medium,high,high,high,medium,medium,medium,low,high,low,low,medium,low,medium,low,low,low,low,medium,medium,medium,low
646,medium,high,medium,high,medium,low,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,low,low,medium,low,medium,low,high,high,medium,medium,high,high,medium,medium,medium,medium,low,high
647,low,low,medium,low,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium
648,medium,high,low,low,low,medium,low,medium,medium,high,high,low,low,low,low,low,low,medium,medium,medium,high,low,high,medium,high,high,medium,high,low,low,medium,medium,low,low,medium,medium
649,high,medium,medium,medium,medium,low,high,medium,medium,high,high,high,medium,high,medium,high,high,low,medium,medium,medium,low,high,medium,medium,medium,medium,medium,high,high,low,low,medium,high,medium,medium
650,medium,medium,high,high,medium,medium,high,high,medium,low,medium,medium,medium,medium,medium,medium,medium,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,high,medium,medium,medium
651,medium,low,medium,high,high,low,medium,low,medium,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,high,high,high,high,high,high,high,medium,medium,medium,medium,low,high
652,low,medium,medium,high,medium,low,medium,low,medium,medium,high,medium,medium,medium,medium,medium,medium,low,medium,medium,low,low,low,medium,medium,medium,medium,medium,low,low,medium,high,low,medium,low,medium
653,high,low,low,low,low,medium,medium,high,low,medium,low,medium,low,low,low,low,high,low,medium,low,medium,medium,low,medium,high,medium,medium,high,medium,medium,medium,medium,low,low,low,medium
654,medium,medium,low,low,low,low,low,low,low,medium,medium,low,low,low,low,low,low,low,medium,medium,medium,low,medium,low,medium,high,high,high,low,medium,high,medium,low,low,low,high
655,medium,high,medium,medium,high,medium,medium,medium,high,medium,medium,high,high,high,high,high,high,high,high,medium,high,high,medium,medium,medium,low,low,low,medium,medium,low,low,medium,high,high,low
656,high,low,low,low,low,low,low,low,low,high,high,medium,low,low,low,low,low,high,low,medium,high,medium,high,medium,high,high,high,high,high,high,low,low,low,medium,high,high
657,low,low,medium,low,medium,high,medium,high,low,low,medium,low,low,low,low,low,medium,medium,high,high,high,medium,medium,high,medium,medium,low,low,medium,medium,high,high,medium,low,high,medium
658,medium,high,medium,high,high,medium,high,medium,high,medium,medium,high,high,high,high,high,high,high,high,medium,high,medium,high,medium,low,low,low,low,low,low,low,low,high,high,high,low
659,medium,high,medium,medium,medium,low,high,low,medium,low,low,medium,low,low,low,low,high,high,low,medium,high,high,medium,medium,low,low,low,low,medium,low,high,medium,medium,low,high,low
660,low,low,high,high,high,medium,high,high,high,low,low,medium,high,medium,high,high,high,high,high,medium,medium,high,medium,medium,low,low,low,low,medium,medium,medium,medium,high,medium,high,low
661,high,low,low,medium,medium,high,high,low,medium,medium,high,high,medium,medium,medium,medium,low,low,low,medium,low,low,medium,low,high,high,high,high,high,high,low,low,medium,medium,low,high
662,low,medium,high,medium,medium,high,medium,medium,high,medium,low,medium,high,medium,high,high,medium,high,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,high,high,low,high,medium,medium,medium,medium
